_ID	Puzzle	Parent	Child
29	48	A snake?	
29	48		*noises*... is it... *noises*...
29	48	Where's the snake part?	
29	48	Yeah try that try that	
29	48		*noises*... ####
29	48	*noises*... Mmm...	
29	48	Maybe you gotta turn it around	
29	48		It, maybe, hmmm. Where does it go?
29	48		Hmm
29	48	Mmm	
29	48		Here we-
29	48	No... Here, let's try this way	
29	48		###
29	48		*noises*
29	48	Maybe that's not the snake. Oh here, how 'bout this way	
29	48		what
29	48		
29	48	*gasp* Yes. Okay let's find- where's the other part of this-	
29	48		###
29	48	Oh here's the frog ## You could try to do the frog	
29	48		I'm gonna try, gonna try, gonna do it. *gasp* Yeah!
29	48		
29	48	Alright, what about- Okay so now, this guy's left	
29	48	Is- So this guy? So the snake is missing his...	
29	48	Face	
29	48		Hmm
29	48	Let's try that	
29	48		It ###
29	48	Maybe it goes up here, that's the edge	
29	48		Oh
29	48	Mmm, yeah let's try it here	
29	48		Put that in there
29	48		
29	48	Here	
29	48	Yay?	
29	48		
29	48	Let's try it, come on	
29	48	Here honey, come on	
29	48	*laughing* you wanna d- You wanna finish this?	
29	48	## You can finish it honey	
29	48		
29	48		Uhh, it does-
29	48	Yay! Oh, ooh	
29	48		###
29	48	Here	
29	48	No here's that edge, remember?	
29	48	##	
29	48		
29	48		Uh-oh, what happened?
29	48	Oh here, here's the rest of the part- *laughing* You didn't even see it	
29	48		
29	48		###
29	48		Okay-
29	48	There's the edge	
29	48		The edge
29	48	Oh no there's no edge there	
29	48		
29	48		Yeah!
29	48	Yay, okay!	
29	48		Where is that lady? I thought she's coming in, gonna see this fixed?
29	48	*laughing* She's coming back, babe	
29	48	Mmm, maybe the other way	
29	48	Other way?	
29	48		Uh, I don't think it fits
29	48	Here, I think it fits honey, it's okay	
29	48		
29	48		Yay!
29	48	Alright you better, you better finish it up!	
29	48		Then you can tell the lady!
29	48		
29	48		
29	48	Yay, ooh *Name*	
29	48		Let's see, is it-
29	48	The lady's name is *Name* No ##! I'll hold it for ya	
29	48	Okay there you go	
29	48		Yay, we did it!
29	48	Yes	
29	48		Mom go, go get that lady
29	48	She's coming back, honey	
29	48		'Kay I'll go get her
29	48	Okay, I'll get her	
29	48		'Kay
29	48		Mom, hide this for her, okay?
29	48		
29	48		Honeybear
			
			
			
			
			
			
			
3	24		
3	24		###
3	24	This is like that Dora puzzle	
3	24	That auntie *name* got you	
3	24		
3	24	You have to mix all the pieces up, you can't just keep 'em in order.	
3	24		Why do-
3	24	Remember that Dora puzzle that auntie *name* got you? It's kinda wooden like this.	
3	24		Yep
3	24	I put the pieces away	
3	24		Why?
3	24	So you wouldn't lose 'em	
3	24	It's like four different puzzles	
3	24		More like 5 different puzzles
3	24	Okay	
3	24		Now
3	24	What do you want to start with?	
3	24		Hmm
3	24	We gotta mix 'em up, mix 'em up, mix 'em up, mix 'em up	
3	24		No
3	24	You don't wanna mix 'em up?	
3	24		I don't know that
3	24		Okay
3	24	See	
3	24		I don't wanna mix 'em up
3	24	I don't think that goes with that	
3	24	Look for something with green	
3	24		Okay
3	24	See like I think this goes	
3	24	Maybe	
3	24		
3	24	Yeah, that goes together.	
3	24	Can you stick those in the corner?	
3	24	The bottom corner	
3	24	Aah	
3	24		
3	24	Okay, Yeah	
3	24		Where's this?
3	24	Nope	
3	24		Nope
3	24	Ooh, wait, look	
3	24	Nope	
3	24		It do fit
3	24		See look
3	24	No, that doesn't fit	
3	24	Look at the colors	
3	24	I think this goes up here somewhere	
3	24		I think this goes
3	24	Up at the top, see?	
3	24		What's that? A jellyfish something?
3	24	Uhh I think that this doesn't go here.	
3	24		Yes it do, Ma
3	24		
3	24	No it doesn't. You have to look for something with light blue, like that.	
3	24	Maybe this	
3	24		Yea
3	24	Hmm I don't know	
3	24	Naw, that doesn't go either	
3	24		Yes it do
3	24	I think it goes up here somewhere.	
3	24	Maybe	
3	24		###
3	24	Naw, it doesn't go up there either	
3	24		###
3	24	This is what we'll do	
3	24	Let's try to put the top together first	
3	24		
3	24		Okay
3	24	I think that, yeah that goes there	
3	24		
3	24		###
3	24	No, the other way	
3	24	Turn it the other way	
3	24	Yeah, there it go	
3	24		
3	24	There ya go. Now let's look for the rest of the bird	
3	24	I think this goes	
3	24	I think this goes	
3	24		Let's put it right there
3	24		
3	24	There we go	
3	24	Mm-mm. Turn it around. Try the tail, try it the other way.	
3	24		###
3	24	Nope	
3	24		
3	24	Try turning it around, like this	
3	24	No, that doesn't go either. Let's try this piece.	
3	24		
3	24	There ya go	
3	24		That's the part
3	24	See try to match the colors	
3	24	Naw, that doesn't go	
3	24		Yes it do
3	24	No it doesn't	
3	24		Yeah this go
3	24	Mm-mm	
3	24	Try that right here	
3	24		
3	24	There you go	
3	24	And i think this one is going to go down here.	
3	24	In the corner	
3	24		
3	24	Oh yeah	
3	24		I'm gonna get a treasure box
3	24	Then this goes	
3	24		
3	24	That goes there	
3	24		###
3	24	I think that goes with the fish some kind of way	
3	24	Mm-mm	
3	24	Try that one right here	
3	24	No, like this	
3	24		
3	24	There ya go	
3	24	Oh and this goes down here I think. Try right, try right there. No turn it around this way so that that piece	
3	24	Does it go?	
3	24	Naw, it doesn't go	
3	24	Oh, try it up here	
3	24	Turn it around, turn it around	
3	24		
3	24	There you go	
3	24	Now	
3	24	Think that goes down here	
3	24		
3	24	Where do you think this one goes?	
3	24		mmm
3	24	mmm, not quite	
3	24	Look at the colors, match the colors.	
3	24	mmm	
3	24	Nope	
3	24	Good job	
3	24		
3	24		
3	24	Match the colors; look at the colors	
3	24	How about down there?	
3	24	mmm	
3	24	Does that go?	
3	24	I don't think that goes right there	
3	24	No, let's move it over	
3	24		It do go right there
3	24	No, it goes with the octopus	
3	24	You gotta move 'em around	
3	24	See?	
3	24		
3	24	Now	
3	24	There it's- that's better	
3	24		
3	24	Nope, turn it the other way	
3	24	Nope, the other way	
3	24	Yeah. That goes in there	
3	24	That one	
3	24	The eye	
3	24		
3	24		What's that?
3	24	It goes here	
3	24	Oh, no	
3	24		Goes with the octopus
3	24	Yeah, yeah, this way	
3	24	Think, yeah, that way.	
3	24		
3	24	Keep turning until you get it to fit	
3	24	There ya go	
3	24		
3	24	Nope	
3	24		
3	24	There, good job	
3	24	And the last piece	
3	24		
3	24		
3	24	Okie dokie, we're done	
3	24	I'll tell her	
3	24		Okay, I'm gonna bring it
3	24		
3	48		
3	48		I'm doing the ants
3	48	This one is a lot more pieces.	
3	48		Uh oh, 55 pieces?
3	48	No, 48	
3	48		
3	48		48 pieces
3	48	*singing*	
3	48		Mommy, look. Na-na-na-na-na
3	48	You have to take it apart.	
3	48		No no no no no no no no no no no
3	48	*singing*	
3	48		No no no no no
3	48	*singing*	
3	48		Where'd that, where'd the bird one go?
3	48	I don't know	
3	48		*humming*
3	48	*singing/humming*	
3	48		Oh
3	48	*singing*	
3	48	*humming*	
3	48	Uh-oh	
3	48		
3	48	*humming*	
3	48	*humming*	
3	48	*humming*	
3	48	You're cheating	
3	48	You can't take it apart off of here and then put it together over there	
3	48	So that's what you're gonna do?	
3	48	That's how you're gonna do it, huh?	
3	48		I'm gonna cheat
3	48	Okay	
3	48		
3	48		I'm cheating
3	48	That's not good	
3	48		How I'm cheating?
3	48	Because you're just taking it apart, and then sticking it back together. You're not mixing up the pieces	
3	48		I don't wanna mix up the pieces anyway
3	48	If you mix up the pieces it makes it more fun	
3	48	'Cause it makes it more challenging	
3	48		
3	48		Nope, not fair
3	48		
3	48	Yeah, fair	
3	48		no fair
3	48	*singing*	
3	48		no fair
3	48		Okay where do you think this goes? Where do you think the butterfly goes?
3	48	The butterfly's over this way I know	
3	48	May as well finish off the bird	
3	48		
3	48		Guess we'll finish off the bird
3	48	mmkay	
3	48	So, these, this goes down here somewhere	
3	48		Okay
3	48	You want some pieces over there by you?	
3	48		This goes
3	48		right here I think
3	48		This goes right here I think
3	48	No. You have to have something with a flat bottom .	
3	48		Yeah, it goes right
3	48	To go down there. So maybe we'll try it on top?	
3	48		Okay
3	48	There	
3	48	But this doesn't go	
3	48		Oh this goes right
3	48	Naw, I don't know if that goes with that at all	
3	48		
3	48		Trust me, ###
3	48	I don't think so	
3	48	And I don't know where this goes	
3	48	Okay, let's just, let's just try putting some parts together	
3	48		
3	48		### When I get my surprise?
3	48	Well, you have to complete the study first	
3	48	*singing*	
3	48		Nope, don't go
3	48	*singing*	
3	48	*singing*	
3	48		I need another red
3	48		Where's some red?
3	48	*singing/humming*	
3	48	Let's see... Let's put this piece in here	
3	48	No, it doesn't go	
3	48	Does this go? Yeah that goes 	
3	48		But
3	48	Let's move it over to this side maybe	
3	48	Like that	
3	48		
3	48	Yeah	
3	48	mmkay	
3	48		What's on this ###
3	48	And I think the butterfly goes down here in the corner	
3	48		
3	48		*singing*
3	48		*singing*
3	48		
3	48	No, I don't think that goes; here try this one	
3	48		*singing*
3	48	Stick the, stick it in there	
3	48	No, that point, in there, try it in there	
3	48		*humming*
3	48	No, that doesn't go. Let's try another one	
3	48		
3	48		*humming*
3	48	Let's try this one	
3	48	Stick it in there	
3	48	There we go	
3	48	I think	
3	48		Think yeah
3	48	Yeah, there we go	
3	48		
3	48		This go right here
3	48		
3	48	Ooh, good job	
3	48		
3	48	The- I think these stay over this way	
3	48	Like	
3	48	I'm trying to think	
3	48	Does it go, no I think it's got some red, goes over there	
3	48	Like this one, try this one in there	
3	48	In here	
3	48	Yeah	
3	48	And then that goes	
3	48	right here	
3	48		
3	48	good job	
3	48	You think that goes there?	
3	48	I think we need to look for something with leopard spots	
3	48	Let's	
3	48	Let's try to find something with leopard spots	
3	48	No	
3	48	It has to have a flat side though	
3	48	This puzzle is more challenging	
3	48		
3	48	Good job	
3	48	Maybe it goes here?	
3	48	Maybe	
3	48	Maybe	
3	48	No	
3	48		No?
3	48		But it have green right here
3	48	Yeah, but it's a little different; let's try this one	
3	48		It's already sticked
3	48	I got it	
3	48	mm-mm	
3	48		mm-hmm
3	48	Let's try that one. No, turn it around	
3	48	Like this	
3	48	No, I don't think that, that doesn't go either	
3	48	Oh, wow	
3	48	How about this one?	
3	48	Did we try that one already?	
3	48	No	
3	48		I think we goes right
3	48	Where's the ant's head?	
3	48		I don't have no ant head
3	48		*sigh*
3	48	Okay, this goes here	
3	48		
3	48	Let's try to finish the rest of the butterfly, then maybe we can	
3	48		
3	48		
3	48	No, this goes with the bird	
3	48	So that's the beak	
3	48	Now let's see where it goes with the bird	
3	48	It goes, I think maybe somewhere	
3	48	Mm-mm. That doesn't look right	
3	48	I know this goes down here	
3	48		
3	48		### Seconds
3	48	How about this? Try this one here	
3	48		
3	48	Mmkay	
3	48		I want my four seconds
3	48	I don't think that goes there	
3	48		Nope. Try the other one
3	48	This goes here	
3	48		Yup
3	48		Goes right here
3	48		
3	48	Now	
3	48		Ooh I think this goes right here
3	48		
3	48		
3	48	mm-mm	
3	48		No
3	48		*whining*
3	48		red
3	48		*whining*
3	48		No
3	48		###
3	48	Mm-mm don't bang it	
3	48		*whining*
3	48	No, that doesn't fit; you can't force it to fit	
3	48	That doesn't go there	
3	48	Let's look for something with a leaf	
3	48	Are we missing a piece?	
3	48	Did a piece fall off ###	
3	48		Hmm
3	48	No	
3	48		
3	48		
3	48		Where's this go?
3	48	I don't know	
3	48	I think it goes over here. Maybe	
3	48	No	
3	48	Oh, up here. Try it up here	
3	48		It's move ###
3	48	Nope, this way	
3	48		
3	48	There we go	
3	48		Okay
3	48	Now let's look for-	
3	48		
3	48		*whining*
3	48		
3	48	Don't get frustrated, it's okay	
3	48	Let's try, let's try this piece down there	
3	48	Try that piece	
3	48		
3	48	There ya go	
3	48		*whining*
3	48	Now, the froggy-	
3	48	How about we try this piece right there	
3	48	Does it go? No it doesn't fit	
3	48		No
3	48	Let's try another piece	
3	48	Aah, let's try this piece	
3	48	Try this piece right here	
3	48		
3	48	Aha!	
3	48		*laughing*
3	48	And, think we're gonna finish this one in time	
3	48		
3	48		So I can get my surprise
3	48		
3	48	Ah, there you go	
3	48		
3	48	Let's see	
3	48	Yeah, try that one up there	
3	48	No, you had it the right way the first way though, press it in	
3	48		
3	48	Good	
3	48		*laughing*
3	48	Now	
3	48	This goes over here somewhere	
3	48	Try it here, but I don't think it goes there	
3	48	Ooh, we have it wrong, we have to move this down	
3	48		
3	48	Now	
3	48	Nope, this way	
3	48	Yep	
3	48		
3	48	There you go	
3	48	This one next	
3	48	Right there	
3	48		
3	48	Now where do you think that one goes?	
3	48	Look for the colors; look for the same colors	
3	48	So like where do you think this one goes?	
3	48	good	
3	48		
3	48	Now maybe we can fit that one in	
3	48		
3	48	Good job	
3	48	See how when you look for the colors	
3	48	Now what about the froggy?	
3	48	mmm...	
3	48	Nope, turn him around	
3	48	There we go	
3	48		
3	48	One last piece	
3	48	We did it!	
3	48		
3	48		
3	48		*laughing*
3	48		Let's go tell her we're done
3	48	I think she's coming	
3	48		It's not her
3	48	Okay	
3	48		Let's go ### Let's go tell her
3	48		
			
			
			
			
			
			
			
30	48		
30	48	What is this?	
30	48		Umm, a jungle
30	48	A jungle?	
30	48		Mm-hmm
30	48	Let's look at the picture first, let's see	
30	48	Tell me what you see	
30	48		This is a cheetah, butterfly, ants
30	48		
30	48	Mm-hmm	
30	48		This is a frog, this is a, um
30	48	Toucan	
30	48		A toupan
30	48	Toucan	
30	48		Toucan
30	48	Mm-hmm	
30	48		This is... A koala?
30	48	Mmm, It's a sloth	
30	48		A sloth?
30	48	Yep	
30	48		This is a snake
30	48	Mm-hmm	
30	48		This is another frog
30	48	Okay okay, let's look at the picture, look at look at look at, okay so where's the cheetah?	
30	48		Over here
30	48	On the, kind of in the bottom part, on the, what side, right?	
30	48		Yes
30	48	And then where's the butterfly?	
30	48		Over here
30	48	Next to the cheetah, to the bottom right corner	
30	48		Yes
30	48		Yes
30	48	And this is a-	
30	48		Ant. Ant
30	48	Okay, and ants are on the bottom, right?	
30	48		Frog
30	48		Yes
30	48	Toucan is...	
30	48		Um, on the top
30	48	Uh-huh	
30	48		And here's the frog on the bottom
30	48	U- Underneath the toucan's beak, look	
30	48		
30	48		Is that, under the toucan's beak, and then, I call this a koala
30	48	Okay, but he's in the middle	
30	48	and up top, right?	
30	48		Yes
30	48	Of the whole picture? Of the whole picture he's up top?	
30	48		Yes, but I'm gonna call him a koala
30	48	Okay	
30	48	You're gonna call him a koala? But is he a koala?	
30	48		Yes
30	48		Yes
30	48	Okay. But his ears don't look like koala ears	
30	48	Isn't that-	
30	48		Yes they do
30	48	Well he, doesn't have ears	
30	48		But
30	48	The koalas look like a teddy bear, kind of	
30	48		No, it doesn't look like a teddy bear. Koala sit like this
30	48	No?	
30	48	Oh	
30	48	Ooh, it looks like this?	
30	48		Yes
30	48	Okay	
30	48		####
30	48	Well, if you c- If you call him a koala, can I call him a sloth?	
30	48		Yes
30	48	Okay	
30	48		And then then is a koala
30	48	Uh-huh	
30	48		And then then is a snake
30	48	Okay, wait now the snake, so the koala is in the top middle and the snake is to the right, and then the frog is-	
30	48		The- Again it's to the right
30	48	And he's hiding on a plant	
30	48		Yes
30	48	Okay, ready?	
30	48		Let's ta- We don't do it like that
30	48	How do we do it?	
30	48		Like this
30	48	Oh, yeah?	
30	48		Wanna help me take the puzzles out?
30	48	Okay	
30	48	Okay	
30	48	Yeah, wanna take it out all in one, big, aww, you messed it up	
30	48	Alright	
30	48		Now let's
30	48	Wait we gotta scribble scrabble, #### mix it up?	
30	48	####	
30	48		You gotta mix it up and make a big room
30	48	Make big room?	
30	48		Yes, big room
30	48	Okay	
30	48		Big room, big
30	48	Oh you mean spread them out?	
30	48		Yes, spread them out
30	48	Okay, here let's separate all of the piececs	
30	48	Okay, #### we're gonna make a- We're gonna do the puzzle and it's gonna end up with a beautiful picture	
30	48		Yes
30	48	Okay	
30	48	Alright, ready?	
30	48		Now put it... Over here
30	48	Okay	
30	48	Okay	
30	48		There
30	48	Now let's see, now let's face these all up	
30	48		Okay, let's start doing it
30	48	Okay	
30	48	Let's pick up all the pieces, okay	
30	48		
30	48		Let's... put the pieces together
30	48	Okay	
30	48	Well, now, let's look at the pieces, Oopsies, ####	
30	48		Look at the pieces
30	48	Let's look at the pieces, okay, what do you think this belongs to?	
30	48		Let's look-
30	48		####
30	48	Do you remember?	
30	48	Well what is it, what is it part of?	
30	48		It's a butterfly and it's a #### yeah
30	48	It's a blue butterfly? Okay, so	
30	48		And here's-
30	48	Well hold on	
30	48		Like this
30	48	Oh yeah? Oh, Okay, Well here- here's a piece	
30	48		Fine and
30	48	Mmm I don't know if that's how that goes	
30	48		Nope
30	48	But save it because you know that's got the butterfly piece to it, okay?	
30	48		If we save it then we put it over here
30	48	Put it right here so it's not in your way. There you go	
30	48	Here's another blue- Where's the rest of the blue butterfly pieces over here?	
30	48	*noises* Okay	
30	48		*noises*
30	48	*noises*	
30	48		Mommy, if you wanna help me, help me momma
30	48	Okay, I'll help you, means we have to do some of it- Oh wait, no I think you had it, wait so this was correct, right? 'Cause look, look. There's part of his nose	
30	48		I think...
30	48	Look, I think, look at this picture, look at this, this is...	
30	48		His eye
30	48	Okay, wait, does eye go, above the nose?	
30	48		No
30	48	Yes	
30	48		Yes
30	48	Goes above the- oh, hold on. But then this is part of the-	
30	48		Butterfly
30	48	Okay maybe not there, but so let's keep this-	
30	48		####
30	48	I think- Nope, you can't jam it. If it doesn't fit it doesn't fit	
30	48	Here, we'll save 'em over here. No, he goes, somewhere there	
30	48	Okay, here ya go	
30	48		There
30	48	Okay, where's another butterfly piece?	
30	48		Here's a butterfly
30	48	No, over here in the mixed up pieces	
30	48	Over here	
30	48	There's more butterfly pieces	
30	48		Over here
30	48	Here ya go, okay, this- Look. This looks like a corner piece, let's put it here for now	
30	48		Ooh
30	48		
30	48		
30	48		Nope
30	48	Nope	
30	48	Oh, look. This is a little bit purple	
30	48		This is, umm, a lot of purple, this is a lot
30	48	Umm	
30	48	A lot of purple?	
30	48	Nope, look. Look at the picture	
30	48		Oh, he-
30	48	Oh, well let's turn it-	
30	48	Let's turn it...	
30	48		Like that?
30	48	Well, now here, look	
30	48	Look, come on NAME, calm, come on, slow down. Look at the lines. There's lines...	
30	48	And then there's more lines	
30	48	See how the lines connect?	
30	48	'Kay? Now Let's see, look at this pattern, look at this pattern	
30	48	Mmm but the piece doesn't con- connect, so try it on the other side	
30	48	Let's try it down here	
30	48	Mmm	
30	48		Yeah
30	48	Almost. Almost	
30	48	Here	
30	48		No
30	48	No, that's okay. Here, here's another butterfly piece	
30	48	Mmm, How about-	
30	48	That	
30	48		
30	48		And then, they go togeth-
30	48	Oops, wait. Look, look	
30	48	Look at this little piece	
30	48	Mmkay, How about, if we turn it? To match up the- Well, try the other way	
30	48	Mmm, Nope	
30	48		No
30	48	How about this one?	
30	48	Look at, No. How about this one, try and connect it to this one	
30	48	Look at the whole picture. Does that make sense?	
30	48		Yeah
30	48		
30	48		No
30	48	There, is that better?	
30	48		Yes!
30	48	Yes. Okay look. Look. Here's the butterfly's body	
30	48	Look, put that down. Look. There's his body, there's hi- his wing, and his wing. Oh, very good	
30	48		
30	48	Okay, now where's the rest- Is there any more pieces to go around the body?	
30	48		Nope
30	48	No, not that side. How about try a different side	
30	48		
30	48	Good job. How about this?	
30	48	How about this? Where do you think? Now look at, look at the picture	
30	48		
30	48	Good	
30	48	Let's see. Now we got the butterfly, now we gotta get the-	
30	48	Here, look, what's this?	
30	48		That's hi- The eyes
30	48	You think it goes like- Good job! Let's see, let's see if we can find more cheetah patterns	
30	48		
30	48	What's that?	
30	48		The eyes
30	48		
30	48		There
30	48	Okay, is this cheetah? Do you- Look do you think that's part of the cheetah?	
30	48		This, This is the whiskers of the cheetah... No
30	48	You think that's the whiskers? Mmm, maybe. How about this? Look, Is there more- Look at these three pieces. What do you think?	
30	48	What do you think	
30	48		This ####, maybe I could put it over here
30	48	What do you think?	
30	48	####	
30	48	Well, there's too many, wait, hold on, take it off, don't jam it, if it-	
30	48	Mmm, no, don't squish it. Try another part, Look. There's spots, his spots, let's match up his spots	
30	48	Mmm, no because the whole rest of the picture doesn't go. Turn it around. No, you're okay. Look. You tried it this way, that doesn't go-	
30	48		No
30	48	Mmm, that doesn't go-	
30	48		
30	48	There you go. How about this? This one has spots	
30	48		
30	48	That's good. Okay, this one, wait look, do you know what this is?	
30	48		Um, the mushrooms
30	48	Oh okay you do know what that is	
30	48	Now, where, look where's, Where's the rest of the mushrooms, where there- Where are there more mushrooms?	
30	48		
30	48	There ya go	
30	48	Let's see, what is this? You think that's part of the cheetah?	
30	48		Yes I think it is
30	48		
30	48	You think that's part of his ears?	
30	48		
30	48	Oh very good	
30	48		I looked at it
30	48	Okay. You did	
30	48		Nope
30	48	Nope, that's the ants. The ants were on the bottom though, right?	
30	48		Yes
30	48	Okay let's see if we could find more ants	
30	48	Mmm	
30	48		Here
30	48	Here, yep, and then here's another piece of ant, right?	
30	48	Okay h- Let's see, this is part of it, do you know what this is part of?	
30	48	The toucan? Oh look. Look what's in this picture	
30	48		#### the toucan
30	48		What's that noise?
30	48	It's the radiator. It's a heater. What's this?	
30	48		A mushroom!
30	48		
30	48	That's cool	
30	48		There
30	48	There ya go. Okay here, what's this part of?	
30	48		A toucan
30	48	Uh-huh	
30	48	Hmm	
30	48	Okay, look. What's this? This was the frog that goes over here	
30	48		
30	48	Remember he was hiding behind the plant? Do you remember what the plant looks like?	
30	48		The plant
30	48		Here
30	48		
30	48	There we go	
30	48	Let's see, No that's a different kind of plant. The plant that goes up here looks like this	
30	48	It has these pieces	
30	48		It does?
30	48		
30	48	Oh good! Good job	
30	48	#### Here, try this one	
30	48	Let's see, this is a flat side, try over here	
30	48		
30	48	Awesome. Here's a- Do you think this is part of that same plant?	
30	48	Mmm	
30	48	Not so much? Maybe that's by the toucan	
30	48	Let's see	
30	48		Found a little ####, Um
30	48	Here, try in this one. See this kind of- part of the flower it looks kind of the same	
30	48	Oh, good job	
30	48		
30	48	Then let's see. I gotta look really close at the pictures. Okay so this has orange...	
30	48		There
30	48	This is orange	
30	48	This one, maybe we'll stick that on the... Where's the toucan's face?	
30	48		Here's the part of of the eye
30	48	You found part of his eye? Where's his beak?	
30	48	Oh here's more of him. Look, look at this	
30	48	Mmm Look at- There you go! Now where's his beak?	
30	48	Oh you found it	
30	48	Good job	
30	48	And he was all the way over on the side, right? Or was he- Maybe we can stick him... Was he at the top? Do you remember?	
30	48		####
30	48	Almost, almost. Let's see	
30	48		Umm, there
30	48		
30	48	Umm	
30	48		We just need a part of his ear
30	48	Let's #### snake	
30	48		That's a cheetah
30	48	That's a cheetah? Okay here, are we missing any puzzles? No. Oh here, look!	
30	48	Almost. Oh maybe that goes over here, look at the little spot	
30	48		
30	48	#### Where do you think this is?	
30	48		
30	48	Okay. Now we gotta find the- This is a flower, this is the same kind of flower	
30	48	Do you think the-	
30	48		
30	48		Maybe over here
30	48	Maybe. Here, look at this	
30	48		Like this!
30	48	Oh!	
30	48		
30	48	Cool, What about this? Does that go anywhere?	
30	48	Mmm, Look at the picture	
30	48	Let's see. Look how this part is straight	
30	48	Maybe...	
30	48		
30	48		
30	48	It goes like that. Let's see...	
30	48		
30	48		There!
30	48	Awesome!	
30	48		Now I need this one
30	48		Nope
30	48	Mmm, don't #### How about over here?	
30	48		
30	48	Awesome. Good job	
30	48	Look at this leaf. That's- Look! Look, this one looks like that too, Oh look! Look look look! I think this one might be better. Look at this square, er, look at this piece	
30	48		
30	48	See?	
30	48	Now look-	
30	48		
30	48	Look at this	
30	48	Mmm	
30	48		
30	48	What's this?	
30	48	What are those toes- Are those, do, do you see these ones?	
30	48		They're frog toes
30	48	Frog toes so we gotta find a frog	
30	48	Face maybe?	
30	48		Yes
30	48	How about if we slide- Look. How about if we slide, if we move-	
30	48	Well, here's a frog face	
30	48	Is that right?	
30	48		
30	48	Oh cool	
30	48	Hmm. Let's see	
30	48	Is that part of a toucan? #### Look! Yeah yeah, look	
30	48		No
30	48	Mmm	
30	48		No
30	48	Maybe, Look at where the yellow goes	
30	48		
30	48	Oh! You did it! Here ya go	
30	48	Look. What is that? Or where does- No, Look at the colors. Look at the colors. Move your hand. Where do you think that goes, if you look at all the colors	
30	48		
30	48	NAME	
30	48	Stop. Hold it up	
30	48	Orange, Purple. Where's orange and purple? Where do you think it would- There you go	
30	48		
30	48	Okay, Look	
30	48	#### Orange and Purple, we did- Wait, we did orange and purple	
30	48		Flowers
30	48		Pink, where's pink?
30	48	Well hold on, look. Orange and purple, let's finish up this orange and purple	
30	48		Orange
30	48		
30	48		There
30	48	Cool. Cool. Now- Oh wait look	
30	48		
30	48	There ya go	
30	48	Hmm	
30	48		Now another piece
30	48		
30	48	Cool	
30	48	And what's this?	
30	48		This is the koala
30	48	Let's see	
30	48	But the- We gotta find a piece for the top, that's straight	
30	48	Uhh, *humming* Here's one, Look at the colors	
30	48	There	
30	48		
30	48		
30	48	There ya go	
30	48		
30	48	Let's see	
30	48	Are we almost done?	
30	48		
30	48		Yes
30	48	How about this, that's a straight part	
30	48	Look look, straight	
30	48		
30	48	There ya go	
30	48	There ya go	
30	48		Just a few more pieces
30	48	Oh wait hold on honey, this is, is that, okay, there ya go	
30	48		In just a few more pieces... There
30	48		
30	48	There. Okay what about all these other pieces?	
30	48		
30	48	Good	
30	48	Oh, look at the colors	
30	48	Look at the colors, part of the picture	
30	48		
30	48	Now do you see the whole picture?	
30	48		Nope
30	48		
30	48		
30	48	Yay	
30	48	Is that right?	
30	48		Yes
30	48		Now let's go tell her
30	48	Okay, you wanna t- #### you wanna tell her that we're-	
30	48		That we're done
30	48		I'm gonna go tell her that we're done
30	48	Okay	
30	48		Mommy, I will be right back
30	48	Okay	
30	48		
30	48	####	
30	48	You- Did you like it?	
30	48	Ooh	
30	24		
30	24		In the sea
30	24	#### in the sea	
30	24	Okay, tell me all about the picture	
30	24		There's a shark, th- Over there
30	24	Where's the shark?	
30	24	Oh there	
30	24		There's a crab over here
30	24	On the bottom, near the- in the bottom middle? Just like your Hello Kitty puzzle, right? Okay? Right? Okay so-	
30	24		
30	24		Yes
30	24	Look. ####	
30	24		The jellyfish on top
30	24	On top, left. This is left, right? Okay, where's the crab, crab's on the bottom middle	
30	24		Yes left, and
30	24		And then, seaweed on the left and side
30	24	On the bottom left	
30	24		Bottom left, and here's a, a plant?
30	24	sea anemone	
30	24		Sea anemone?
30	24	Mm-hmm	
30	24		On the right bottom. Here's a starfish
30	24	Mm-hmm	
30	24		On the right bottom. Here is a seahorse on the left bottom
30	24	Left middle?	
30	24		Left middle bottom?
30	24	Okay	
30	24		Here is...
30	24		
30	24	And a whale	
30	24		A whale on the left-
30	24	Bottom?	
30	24		Bottom here's a sea shell on the left bottom, here's a octopus on the right bottom
30	24	What is this?	
30	24	What is this?	
30	24	Right middle	
30	24		Middle bottom
30	24	uh-huh	
30	24		What's that?
30	24	A seahorse, and do you know what this is?	
30	24		I- I said that
30	24	You ate it	
30	24	Oh, you did? I didn't hear it	
30	24	Okay, ready to f- Ready to take it apart?	
30	24	Okay	
30	24	Uh-oh, who fell?	
30	24		Jellyfish
30	24	Jellyfish!	
30	24		Jellyfishes can sting you
30	24	Yes they can. Do you think it'll hurt?	
30	24		Yes
30	24	To be stung by a jellyfish?	
30	24	I think so to. Alright. You getting tired, babe?	
30	24	You're doing a great job	
30	24	#### doing a great job	
30	24	Do you like pis- puzzles?	
30	24		Yes
30	24	Yeah, we'll get you new puzzles when we get home? Or, at home? 'cause all the puzzles are little kid puzzles	
30	24		Look!
30	24	*gasp* What is that?	
30	24		A jellyfish
30	24	And where does it go?	
30	24		
30	24	Oh. Oh. Okay, so what color is a jellyfish?	
30	24		
30	24		Pink!
30	24	So I better find all the pink stuff, huh? And I'll hand it to you	
30	24		
30	24		And I will put it
30	24	And you will put it? Okay here	
30	24		
