_ID	PUZZLE	BEGIN	END	DURATION	PARENT	CHILD	NOTE
56	24	569.695	570.722	1.027		###	
56	24	569.812	571.812	2.0	Points that way, so make it so it points that way.		
56	24	571.984	572.816	0.832	Where's the point on here?		
56	24	573.192	574.617	1.425	The one that points, sticks out.		
56	24	575.298	575.74	0.442	Like that		
56	24	576.707	577.123	0.416	Yeah		
56	24	577.309	577.831	0.522	There you go.		
56	24	579.008	580.211	1.203	Good job buddy!		
56	24	579.24	579.75	0.51			24 piece--complete
56	48	618.77	619.74	0.97			48 piece--start
56	48	620.898	621.429	0.531		Yeah.	
56	48	622.021	622.808	0.787		A lot more s-	
56	48	623.307	623.723	0.416	A lot		
56	48	623.622	624.418	0.796		smaller ones.	
56	48	624.519	627.307	2.788	I know, smaller and all lots of the same color.		
56	48	629.83	631.335	1.505		This is going to be hard!	
56	48	631.418	632.843	1.425	I think its going to be hard.		
56	48	635.501	636.625	1.124		*noise*	
56	48	638.207	638.95	0.743	How should we do it?		
56	48	641.499	643.021	1.522		Let's, let's smoosh them up.	
56	48	643.229	644.432	1.203		Now, first.	
56	48	644.512	644.839	0.327	Okay		
56	48	656.813	657.442	0.629	Alright.		
56	48	658.903	660.434	1.531	Let's not let them fall though.		
56	48	662.339	663.542	1.203	Alright, what do we do first?		
56	48	665.105	665.53	0.425	What?		
56	48	666.056	666.834	0.778	That doesn't go there.		
56	48	667.318	667.956	0.638	You're silly		
56	48	667.995	668.438	0.443		*laughing*	
56	48	668.406	669.238	0.832	Let's find ones		
56	48	669.72	671.003	1.283	with two flat sides		
56	48	671.206	673.117	1.911	that go in the corners, thats how I like to do it.		
56	48	674.13	675.537	1.407	'cause then we can get the corners done.		
56	48	676.294	676.816	0.522		Like that?	
56	48	677.916	680.916	3.0	That could go there, yeah, bet you it might. But we don't know if it goes there		
56	48	681.46	682.399	0.939	Or if it goes there		
56	48	683.303	684.206	0.903	Or if it goes there.		
56	48	685.006	685.82	0.814	Or if it goes there.		
56	48	685.922	687.223	1.301	It could go four different places.		
56	48	689.46	690.336	0.876		Well	
56	48	690.601	690.823	0.222		it	
56	48	691.3	692.619	1.319		goes like that	
56	48	691.415	692.627	1.212	Wanna put it there for now?		
56	48	693.586	695.011	1.425	Let's put it there for now. Let's see		
56	48	697.613	699.126	1.513	Oop! What do you think, that's a corner.		
56	48	700.523	702.32	1.797	I don't know which corner though we have to find		
56	48	702.717	704.611	1.894	First we have to find another thing that looks like this.		
56	48	705.789	706.391	0.602	### go there		
56	48	706.643	708.236	1.593	Do you see something else that looks like that?		
56	48	710.518	711.226	0.708	What do you think that is?		
56	48	713.016	713.53	0.514	Plants?		
56	48	714.711	715.215	0.504		Maybe.	
56	48	716.619	717.822	1.203		That doesn't ### there	
56	48	717.799	720.817	3.018	Probably goes down here 'cause plants usually don't grow like that.		
56	48	721.506	722.205	0.699	They grow up.		
56	48	723.219	724.325	1.106	Do you see another plant?		
56	48	724.635	726.033	1.398	That one that looks like that plant.		
56	48	727.011	728.135	1.124		Hmmm...	
56	48	728.728	729.002	0.274	Yeah?		
56	48	729.533	730.214	0.681	See another one?		
56	48	731.408	731.709	0.301	Yep.		
56	48	732.359	733.129	0.77	Let's try to put these-		
56	48	733.102	733.518	0.416		###	
56	48	733.872	734.226	0.354		Oh!	
56	48	734.505	735.027	0.522		What is that?	
56	48	735.345	736.133	0.788	Oh! That's an ant!		
56	48	736.372	736.814	0.442	Oh look it!		
56	48	737.004	737.633	0.629	Look what I did!		
56	48	739.154	739.72	0.566		Good job!	
56	48	739.707	740.636	0.929	Where do you think that goes?		
56	48	744.995	745.419	0.424	Hmm		
56	48	745.596	748.605	3.009	I think there's probably not, no, I think there's probably an another piece that looks like that plant. 		
56	48	748.954	749.653	0.699	Maybe right here?		
56	48	751.909	752.432	0.523	*gasp*		
56	48	752.519	754.617	2.098	There you go! Where do you  think this, these three pieces go?		
56	48	755.935	756.413	0.478		Hmm	
56	48	758.194	758.911	0.717	Which corner?		
56	48	765.415	767.22	1.805	Yeah, that makes sense doesn't it? Good job.		
56	48	767.958	768.348	0.39	Alright		
56	48	769.219	770.52	1.301	### the top of this plant?		
56	48	773.314	776.226	2.912		Let's find some more red but not this red.	
56	48	776.208	779.013	2.805	Yeah, thats an ant. We'll put that over- Do you see part of the ant?		
56	48	779.782	780.809	1.027	Then we'll put it over there		
56	48	781.816	784.33	2.514	I don't think that's part of the ant, that looks like a bird's beak.		
56	48	784.603	786.913	2.31	He's got fruit inside his mouth.		
56	48	787.167	787.91	0.743		Hmm	
56	48	788.569	790.153	1.584	Let's see if we can find more of the plant.		
56	48	790.894	791.354	0.46	plants.		
56	48	792.309	793.814	1.505	Long red stringy plants.		
56	48	794.81	795.5	0.69		Let me see that	
56	48	796.15	796.628	0.478		piece.	
56	48	799.123	799.734	0.611		Hmm	
56	48	800.628	803.619	2.991	No, I don't think thats the same ant, there's two ants maybe.		
56	48	806.598	808.819	2.221	I don't think thats right sweetie, because he needs the top of his head.		
56	48	810.296	811.897	1.601	Here! What's that? There's another plant.		
56	48	812.974	814.824	1.85	These are all, these all look the same, don't they?		
56	48	816.032	817.705	1.673	Don't you want to put those together? See if they  		
56	48	817.97	818.82	0.85	see if they go together?		
56	48	821.927	823.626	1.699	No, see if these three go together?		
56	48	826.49	826.818	0.328	Oop!		
56	48	827.11	828.012	0.902	Yeah! That looks right.		
56	48	830.019	830.709	0.69	Umm...		
56	48	831.315	832.014	0.699	No...		
56	48	832.332	833.226	0.894	That doesn't seem right.		
56	48	833.727	834.329	0.602		Yeah it does!	
56	48	834.607	835.13	0.523	It does?		
56	48	835.288	836.642	1.354	Oh yeah! You're right! It does.		
56	48	838.713	839.819	1.106	I think it goes in there.		
56	48	840.843	841.312	0.469	No		
56	48	842.285	844.426	2.141	I don't think so. That has a big long ###		
56	48	845.315	847.209	1.894	But I bet you it goes around here somewhere.		
56	48	848.574	849.566	0.992	Alright, let's leave these here.		
56	48	850.177	850.496	0.319	'kay?		
56	48	851.423	854.432	3.009	I bet you they grow, th- there like that or grow like that.		
56	48	855.016	858.131	3.115		Well, that, well it goes like that side.	
56	48	858.914	859.622	0.708		So maybe	
56	48	859.104	859.511	0.407	Okay		
56	48	859.807	860.417	0.61		It ###	
56	48	859.816	860.294	0.478	Maybe		
56	48	861.519	865.13	3.611		I bet you there's a plant thats next to it.	
56	48	865.148	867.617	2.469	Okay, we'll see. Let's see if we can find more plants.		
56	48	868.406	868.813	0.407	Oop!		
56	48	868.914	870.463	1.549	What do you see here, what do you think that is?		
56	48	870.798	872.409	1.611		A butterfly!	
56	48	871.908	874.324	2.416	Yeah, let's find all the butterfly pieces.		
56	48	876.819	878.217	1.398	Do you see black spotted		
56	48	878.519	881.811	3.292	ones? The more of the butterflies. Get all the butterfly pieces together. 		
56	48	882.178	883.204	1.026	See if you can do that.		
56	48	889.8	891.428	1.628	Do you think you can put the butterfly together?		
56	48	893.201	894.121	0.92		Hmm, maybe.	
56	48	895.209	896.112	0.903		*cough*	
56	48	899.898	900.499	0.601		Uh-oh.	
56	48	901.388	902.388	1.0	*gasp* Don't push it.		
56	48	904.446	905.012	0.566	I'll get it.		
56	48	908.164	910.819	2.655	See if you can get the *grunt* butterfly together.		
56	48	915.004	916.349	1.345	I'ma do the tiger, OK?		
56	48	916.899	917.306	0.407		huh	
56	48	917.345	918.106	0.761	Want to do the tiger?		
56	48	919.115	920.186	1.071		Woops, woopsies.	
56	48	920.686	921.411	0.725	Tiger eyes?		
56	48	922.308	922.724	0.416		Sure.	
56	48	924.482	925.137	0.655	Tiger eye?		
56	48	925.334	925.812	0.478		Yep!	
56	48	927.617	928.91	1.293	Go- Oop! What's that?		
56	48	929.579	930.198	0.619		Butterf-	
56	48	930.028	931.001	0.973	Ooh!		
56	48	931.407	931.734	0.327		*noise*	
56	48	933.197	934.215	1.018	Oop! We need one, wait.		
56	48	934.504	934.911	0.407	Look.		
56	48	935.221	936.292	1.071		Oh yeah. Yeah, yeah.	
56	48	935.309	940.212	4.903	What do you think this goes, it  straight across I bet, you see one that goes straight across, do see any more like that? 		
56	48	940.609	940.901	0.292	Oop!		
56	48	941.699	942.522	0.823	Do you think that?		
56	48	943.303	945.409	2.106	Mmm, no, I don't think that's right.		
56	48	946.012	947.605	1.593	I bet ya 'cause its part tiger, see?		
56	48	948.39	950.612	2.222	Where's the tiger's, what is that? What part of the tiger is that?		
56	48	950.797	951.815	1.018		Nose.	
56	48	951.602	954.018	2.416	Where's his nose when I said ### his eyes.		
56	48	954.159	955.752	1.593	That's his eyes, where does his nose go?		
56	48	957.206	958.012	0.806	Would it go up here?		
56	48	960.205	961.107	0.902	You think it goes like that?		
56	48	962.191	962.811	0.62	Goes like that.		
56	48	963.105	963.812	0.707		*noise*	
56	48	965.803	967.387	1.584	I don't think it goes like that, I think that's		
56	48	967.893	968.733	0.84	I think it may be		
56	48	969.511	970.202	0.691	Goes like that?		
56	48	970.418	970.807	0.389	Try it.		
56	48	973.809	975.314	1.505	Or do you think, it goes like this?		
56	48	979.681	980.425	0.744	Let's try that.		
56	48	985.001	985.895	0.894	Does that look right?		
56	48	985.886	986.196	0.31		Yeah!	
56	48	986.249	986.904	0.655	Yeah.		
56	48	987.398	989.203	1.805	Then the butterfly parts go in there and that		
56	48	996.604	999.914	3.31		But we have still a little bit of time.	
56	48	1000.123	1000.512	0.389	Mm-hmm		
56	48	1000.675	1001.498	0.823	We got lots of time.		
56	48	1001.915	1003.11	1.195	We're not in a hurry		
56	48	1004.01	1004.249	0.239	S-		
56	48	1004.404	1005.82	1.416	Oh! Did you get the butterfly put together?		
56	48	1006.016	1006.423	0.407		Yes.	
56	48	1006.505	1007.921	1.416	*gasp* good boy.		
56	48	1008.268	1008.622	0.354		See?	
56	48	1008.83	1009.608	0.778	Good job.		
56	48	1010.867	1011.92	1.053	Where do these parts go?		
56	48	1013.799	1014.33	0.531	Yeah?		
56	48	1016.088	1016.876	0.788	I think that looks right.		
56	48	1018.406	1020.504	2.098		But it has a pink ###	
56	48	1020.294	1023.851	3.557	That's, that's purple, I guess purple. Oh yeah, maybe not.		
56	48	1025.007	1026.193	1.186	Hmm, maybe that way?		
56	48	1028.791	1029.339	0.548	What you think?		
56	48	1030.111	1031.527	1.416	I don't know, you know what we'll have to do?		
56	48	1033.297	1034.731	1.434	Let's try to find more of the tiger.		
56	48	1040.88	1042.615	1.735	I think that goes like that, what do you think?		
56	48	1042.61	1043.318	0.708		Butterfly.	
56	48	1043.552	1044.72	1.168	I bet you this goes on top.		
56	48	1047.997	1048.722	0.725	Just like that		
56	48	1050.133	1053.133	3.0		Oh, there's tiger pieces right there.	
56	48	1051.814	1052.186	0.372	Yeah		
56	48	1053.166	1057.007	3.841	There are tiger pieces, I bet you that goes like that. Oh! Look at that!		
56	48	1057.712	1059.004	1.292	It's coming together!		
56	48	1062.41	1065.198	2.788		We, we have still a lot of pieces.	
56	48	1065.034	1066.725	1.691	We do have a lot of pieces.		
56	48	1067.087	1069.113	2.026	Oop! What is that? That's the middle of the butterfly!		
56	48	1069.467	1069.786	0.319		Huh?	
56	48	1070.119	1071.633	1.514	Oh my gosh! And what is this right here?		
56	48	1072.588	1073.004	0.416		Spots	
56	48	1072.607	1074.704	2.097	Spots, from the tiger's cheek?		
56	48	1074.889	1075.111	0.222		Oh.	
56	48	1077.006	1077.413	0.407		Oh.	
56	48	1077.603	1078.417	0.814	Oh!		
56	48	1079.74	1080.448	0.708	You found it!		
56	48	1081.364	1082.089	0.725	Good job.		
56	48	1082.898	1085.553	2.655		Why is it flying, right, like that.	
56	48	1085.3	1087.424	2.124	I don't know. He's flying into his cheek, isn't he?		
56	48	1088.163	1088.597	0.434		*noise*	
56	48	1088.694	1089.411	0.717	And then		
56	48	1089.817	1090.817	1.0	What else do we have here?		
56	48	1090.401	1092.1	1.699		I think it's over.	
56	48	1092.508	1093.809	1.301	###		
56	48	1092.697	1093.9	1.203		And like that.	
56	48	1095.113	1097.113	2.0	What do you think about that? Do you think it goes like that?		
56	48	1097.632	1098.234	0.602		I don't know.	
56	48	1098.408	1098.824	0.416	Look.		
56	48	1099.125	1100.505	1.38	Look, where do you think this piece goes?		
56	48	1103.587	1105.109	1.522	What did I say about that?		
56	48	1105.317	1106.715	1.398	Thank you. *gasp*		
56	48	1107.003	1108.1	1.097	What's that? What's that?		
56	48	1109.526	1110.287	0.761	Fit the flat side.		
56	48	1111.246	1112.308	1.062	Yay!		
56	48	1113.476	1114.104	0.628	Good job!		
56	48	1114.367	1116.34	1.973	Ok, you wanna s- keep working on the tiger??		
56	48	1115.118	1117.729	2.611		It's flying all the way up there!	
56	48	1117.571	1118.173	0.602	Yeah.		
56	48	1118.602	1123.912	5.31		And when we're done with that part we can know where the butterfly is flying up to.	
56	48	1124.297	1127.429	3.132	What part is missing, which parts missing right here? Part of a nose.		
56	48	1127.552	1127.994	0.442		Yeah	
56	48	1127.706	1128.813	1.107	Do you see part of his nose?		
56	48	1131.008	1132.203	1.195	Here's a tiger part.		
56	48	1132.846	1133.545	0.699	### tiger part		
56	48	1133.606	1133.898	0.292		Oh!	
56	48	1134.411	1135.314	0.903	Oh, is that it?		
56	48	1135.415	1136.034	0.619	Oh yeah!		
56	48	1136.713	1137.209	0.496	There it is.		
56	48	1142.907	1143.633	0.726	What about right here?		
56	48	1143.115	1143.31	0.195		Th-	
56	48	1143.805	1145.602	1.797		The tiger is almost done.	
56	48	1145.804	1148.017	2.213	Mm-hmm, we need a flat spot.		
56	48	1146.285	1147.108	0.823		Mushroom	
56	48	1148.196	1148.913	0.717	Mushrooms. Oop!		
56	48	1156.968	1158.012	1.044	Okay, what else do we have?		
56	48	1158.293	1159.717	1.424	Do you see any more flat spots.		
56	48	1160.785	1161.581	0.796	That one?		
56	48	1162.824	1163.196	0.372		This one!	
56	48	1163.522	1164.009	0.487	that one?		
56	48	1164.528	1165.227	0.699	Where do you think that one goes?		
56	48	1165.802	1167.394	1.592	That one doesn't have any flat spots.		
56	48	1168.618	1170.025	1.407	### think straight.		
56	48	1170.387	1172.131	1.744	I bet you it goes in the middle up here somewhere.		
56	48	1174.323	1175.314	0.991	I don't think that...		
56	48	1175.705	1176.431	0.726	See we gotta		
56	48	1176.701	1177.311	0.61	Keep going		
56	48	1177.532	1179.134	1.602	Woops! I don't think we need that one yet.		
56	48	1179.613	1180.392	0.779	This goes there		
56	48	1182.709	1183.399	0.69	What do you think?		
56	48	1185.318	1187.645	2.327	Does it finish the circle? See there's a half a circle.		
56	48	1187.83	1188.6	0.77	And a half a circle.		
56	48	1190.14	1190.865	0.725	There we go.		
56	48	1191.093	1191.527	0.434		Uh-huh	
56	48	1191.819	1193.305	1.486	Do you see any more with leopard? 		
56	48	1194.818	1195.137	0.319		*noise*	
56	48	1196.017	1196.318	0.301		*noise*	
56	48	1198.401	1199.339	0.938	Leopard spots?		
56	48	1202.746	1203.1	0.354		There.	
56	48	1203.432	1204.007	0.575	There we go.		
56	48	1206.533	1207.011	0.478	*noise*		
56	48	1207.997	1210.537	2.54		Flying up up up *noise*	
56	48	1212.324	1213.943	1.619	Oop! Here's some more of this plant.		
56	48	1215.032	1216.005	0.973	Let's take 'em over there.		
56	48	1216.708	1219.212	2.504	I forgot what this plants doing. Op! There's another ant one.		
56	48	1220.812	1226.033	5.221	Do you think the ants are together? No, we tried that already. I don't think that works. But, this looks like that over there deosn't it?		
56	48	1229.002	1231.028	2.026	And this one looks like part of somethin'		
56	48	1231.835	1232.526	0.691	What do you think?		
56	48	1233.025	1234.034	1.009	Where do you think that goes?		
56	48	1236.481	1237.012	0.531	There!		
56	48	1237.352	1238.033	0.681	Good job.		
56	48	1238.907	1240.526	1.619	We need someone with ant legs.		
56	48	1241.703	1243.039	1.336	See any ant legs?		
56	48	1243.623	1244.641	1.018		Ant legs?	
56	48	1244.649	1245.526	0.877	Ant legs.		
56	48	1249.665	1250.002	0.337	Oop!		
56	48	1250.292	1252.301	2.009	What does this look like right here? Whats he standing on?		
56	48	1257.41	1258.215	0.805	Part of these plants		
56	48	1259.206	1259.533	0.327		Yep	
56	48	1259.931	1260.55	0.619	And then with that one?		
56	48	1264.952	1265.536	0.584	What else?		
56	48	1267.114	1267.804	0.69		Well you see	
56	48	1269.322	1269.622	0.3		Umm	
56	48	1270.221	1272.592	2.371		It just kind of like that	
56	48	1272.59	1273.13	0.54	It is		
56	48	1274.239	1276.725	2.486		But it has a long like that	
56	48	1276.327	1277.168	0.841	Let's try this one		
56	48	1278.483	1278.819	0.336		So	
56	48	1279.381	1281.531	2.15		So maybe it goes like that	
56	48	1281.839	1282.83	0.991	Oop! That looks good.		
56	48	1283.743	1284.637	0.894	What else do we have?		
56	48	1285.459	1286.22	0.761	Maybe that one?		
56	48	1286.341	1286.606	0.265		Hmm	
56	48	1289.017	1290.035	1.018	###		
56	48	1296.709	1297.001	0.292	Oop.		
56	48	1297.204	1297.886	0.682	I'll push him		
56	48	1300.229	1300.831	0.602	There we go.		
56	48	1301.399	1301.815	0.416	This one?		
56	48	1303.097	1304.318	1.221		Flat ###	
56	48	1304.012	1304.968	0.956	It's a flat side.		
56	48	1307.804	1309.229	1.425	Look at the rest of the plants here.		
56	48	1309.126	1313.427	4.301		I don't know if it goes that way, or that way, or that way or that way.	
56	48	1309.423	1310.308	0.885	How are they growing?		
56	48	1313.256	1314.964	1.708	I think it might go this way. Let me try.		
56	48	1322.3	1325.318	3.018	We need a piece like right here that has this pink flower on it.		
56	48	1327.31	1328.009	0.699	Do you see ###		
56	48	1328.23	1329.292	1.062		We're almost done!	
56	48	1329.566	1330.106	0.54	Almost!		
56	48	1330.8	1331.659	0.859	### that one		
56	48	1332.793	1333.598	0.805			Brother joins in room
56	48	1333.602	1333.912	0.31	Hi!		
56	48	1335.708	1336.558	0.85	NAME		
56	48	1340.269	1341.022	0.753	There we go!		
56	48	1364.02	1365.418	1.398	Let's find more ant legs.		
56	48	1368.291	1369.211	0.92	Here, let him do one.		
56	48	1374.098	1375.133	1.035	Can you get it in there?		
56	48	1374.733	1375.229	0.496		###	
56	48	1380.403	1382.712	2.309	*gasp* Yay!		
56	48	1383.421	1384.129	0.708	We need another-		
56	48	1384.595	1385.746	1.151	another one with ants.		
56	48	1388.84	1389.804	0.964	Yep, I think that's it.		
56	48	1390.291	1391.433	1.142	But you have to go the flat side.		
56	48	1393.449	1394.121	0.672	There we go.		
56	48	1395.701	1396.498	0.797	Yay!		
56	48	1398.618	1399.379	0.761	Top of the plant?		
56	48	1409.8	1414.013	4.213	I don't know, we do have one corner left, and that's a corner piece so, I bet you that goes up there.		
56	48	1417.919	1418.831	0.912		They're all gone.	
56	48	1418.526	1418.915	0.389	Oop!		
56	48	1419.31	1421.708	2.398	### that one goes there.		
56	48	1422.344	1423.566	1.222	Do you see one with orange?		
56	48	1423.803	1424.423	0.62	Like that one.		
56	48	1426.123	1426.671	0.548		Try that.	
56	48	1427.015	1427.599	0.584	Try that?		
56	48	1428.389	1429.088	0.699	Will you help me?		
56	48	1432.109	1433.853	1.744		Here, I'll give you the ones	
56	48	1434.516	1436.117	1.601		That kind of look like it.	
56	48	1436.313	1437.446	1.133		Here's somebody ###	
56	48	1439.115	1440.115	1.0	I don't think that goes there.		
56	48	1440.991	1442.124	1.133	That's part of a bird.		
56	48	1443.716	1444.707	0.991	I bet you that's his beak.		
56	48	1445.013	1447.021	2.008	Wanna see if we can get that, those two to fit together.		
56	48	1461.24	1461.585	0.345	No.		
56	48	1461.699	1462.806	1.107	Did they not fit in any of them?		
56	48	1463.412	1466.527	3.115		No, I'll give you the rest of the pieces, okay?	
56	48	1466.549	1467.434	0.885	You don't want to do it anymore?		
56	48	1468.101	1470.269	2.168		No. I'm getting bored.	
56	48	1470.511	1471.299	0.788	You're bored of it?		
56	48	1471.713	1472.102	0.389	Okay.		
56	48	1472.197	1472.799	0.602		We can	
56	48	1473.211	1474.503	1.292		We could take a rest.	
56	48	1474.811	1475.634	0.823	Take a break?		
56	48	1475.898	1476.269	0.371		Yeah.	
56	48	1477.607	1479.032	1.425		That's what she said	
56	48	1477.625	1478.519	0.894	We're almost done.		
56	48	1479.413	1479.82	0.407	Yeah?		
56	48	1480.015	1481.121	1.106		on mine.	
56	48	1481.218	1481.899	0.681	Well, okay.		
56	48	1482.088	1484.31	2.222	Well, we're almost done though. You want to do the top ones?		
56	48	1484.602	1486.124	1.522	I'll hand them to you and you can put them there.		
56	48	1487.394	1488.598	1.204	*noise*		
56	48	1490.21	1491.732	1.522		So, do you see ###	
56	48	1492.706	1493.024	0.318	What?		
56	48	1495.207	1495.906	0.699	What's that?		
56	48	1496.323	1496.748	0.425		Which	
56	48	1497.698	1498.406	0.708		Do ### have	
56	48	1500.26	1500.932	0.672		Both have	
56	48	1502.764	1503.401	0.637	That's right.		
56	48	1507.717	1508.912	1.195	###		
56	48	1511.58	1513.712	2.132		I think he wants to nu-r-urse.	
56	48	1513.739	1515.217	1.478	Yeah, I know. I think he does too.		
56	48	1519.1	1519.71	0.61			15 minutes
57	48	0.0	0.45	0.45			48 piece--start
57	48	0.0	2.6	2.6		Got puzzles and, umm...	
57	48	4.42	6.81	2.39		I got puzzles at my...	
57	48	8.1	8.55	0.45		What?	
57	48	9.97	10.63	0.66		My what?	
57	48	11.51	12.54	1.03		Schools and	
57	48	16.095	18.435	2.34		*noise*	
57	48	18.115	19.925	1.81	Come over and take them apart.		
57	48	21.03	23.93	2.9		Oh! Hurry up, hurry up, move it!	
57	48	24.93	25.42	0.49		Move it.	
57	48	25.625	26.935	1.31		She turn'n them in	
57	48	28.84	30.08	1.24		*noise*	
57	48	31.28	32.18	0.9		*noise*	
57	48	36.99	38.82	1.83		This piece go where?	
57	48	40.785	42.305	1.52		In my ###	
57	48	42.495	44.235	1.74	Let's go for the color pieces first.		
57	48	45.815	46.915	1.1		I found one.	
57	48	46.505	47.945	1.44	Okay, that might be a bottom though.		
57	48	49.305	52.525	3.22	That might be at the bottom, try the bottom. Just put it down here in the corner.		
57	48	53.515	55.125	1.61	### keep this one ###		
57	48	57.15	57.84	0.69	And		
57	48	60.165	61.045	0.88	Let's look for		
57	48	61.315	62.005	0.69	The pelican		
57	48	64.71	67.6	2.89		*noise*	
57	48	67.805	69.345	1.54	So you know this is a corner piece?		
57	48	70.695	71.725	1.03	With the edges on it.		
57	48	72.69	74.4	1.71	Maybe try that, to that puzzle over there.		
57	48	75.205	75.835	0.63		Oh!	
57	48	75.4	76.41	1.01	No, move it down there.		
57	48	76.625	78.365	1.74	You know what to do, come on, quit playing.		
57	48	78.075	79.135	1.06		*noise*	
57	48	79.685	80.625	0.94	Come on, we don't have all day.		
57	48	81.4	83.12	1.72		We don't have all all day.	
57	48	83.4	83.91	0.51		thank you	
57	48	84.745	85.745	1.0		Just do it.	
57	48	87.205	89.715	2.51		We do not have all day	
57	48	91.2	92.62	1.42		We don't tell	
57	48	93.21	94.41	1.2		###	
57	48	95.24	97.88	2.64		Mommy, did you know what I don't have of ###?	
57	48	97.85	100.52	2.67	Okay, so, what looks like that one?		
57	48	100.715	101.415	0.7	No...		
57	48	101.225	103.135	1.91		*noise*	
57	48	103.81	106.2	2.39		*noise*	
57	48	105.195	105.615	0.42	Hey		
57	48	106.105	106.825	0.72	What's this?		
57	48	110.005	111.915	1.91	No Mommy, that's not it.		
57	48	112.255	114.345	2.09		No Mommy!	
57	48	114.79	116.42	1.63	Thats supposed to be an ant, right?		
57	48	115.335	116.055	0.72		*noise*	
57	48	118.991	119.622	0.631		Mommy?	
57	48	124.597	126.797	2.2		Its lookin' to wheres this goes.	
57	48	127.795	129.61	1.815		Goes, goes, goes	
57	48	129.979	130.41	0.431		Uh-oh!	
57	48	131.48	135.818	4.338		### Its ### pieces together!	
57	48	135.272	135.887	0.615	Hmm?		
57	48	136.421	137.821	1.4		We need to get the lion.	
57	48	137.998	138.321	0.323		*noises*	
57	48	140.013	140.428	0.415	*noise*		
57	48	140.835	142.851	2.016		Goes up oh!	
57	48	142.566	143.197	0.631	Stop baby		
57	48	144.597	145.443	0.846		Ooh	
57	48	149.198	150.629	1.431		Wee, hee!	
57	48	154.78	155.656	0.876		*sigh*	
57	48	156.233	158.849	2.616		Mommy, what kind of building is that?	
57	48	160.169	162.846	2.677	I think thats, aah, might be a church over there.		
57	48	163.627	164.427	0.8		A church?	
57	48	164.823	165.453	0.63	Uh-huh.		
57	48	165.199	167.615	2.416		I don't see a cross on it.	
57	48	170.2	171.03	0.83		Maybe	
57	48	172.378	173.255	0.877		*hissing*	
57	48	174.567	175.213	0.646		Mommy?	
57	48	175.428	177.244	1.816	I wanna win a frog. Where was the frog?		
57	48	177.819	179.05	1.231		I don't, ooh, aah 	
57	48	180.177	181.654	1.477	Okay, you got some of the cat, look.		
57	48	182.392	182.807	0.415	Look.		
57	48	183.412	184.858	1.446	### umm, pieces.		
57	48	186.189	188.819	2.63		*sneeze* Thank you Mommy.	
57	48	187.027	187.658	0.631	Bless you.		
57	48	189.613	190.044	0.431		Phew.	
57	48	190.812	191.474	0.662		I di-	
57	48	191.804	193.235	1.431		I didn't see that comin'	
57	48	194.175	194.821	0.646		Ooh!	
57	48	196.598	198.86	2.262		Let me see that lion piece right there.	
57	48	199.646	201.015	1.369		Maybe that fits.	
57	48	200.807	201.237	0.43	Hmm.		
57	48	202.604	205.034	2.43	Close by the butterbye, ech, butterfly.		
57	48	205.6	206.83	1.23		Butterbye.	
57	48	206.999	208.722	1.723	Butterfly. Honey, put those together.		
57	48	207.829	209.229	1.4		Butterbye.	
57	48	209.422	211.638	2.216		Butterfly.	
57	48	211.191	213.822	2.631	I think thats his eyes, that's his nose.		
57	48	213.978	215.824	1.846		*noise*	
57	48	216.019	216.435	0.416	Hmm.		
57	48	216.811	219.442	2.631	Wheres that piece of the nose? You see a tip of red? Look. 		
57	48	221.827	222.673	0.846	Try that one, over here.		
57	48	223.795	224.241	0.446	This one.		
57	48	226.422	227.252	0.83		Ooh.	
57	48	227.021	227.437	0.416	See?		
57	48	228.796	230.027	1.231	You see something with blue on it?		
57	48	230.695	232.834	2.139		*sings*	
57	48	231.241	232.718	1.477	Try that piece righ up here.		
57	48	234.799	235.645	0.846	I think that's right.		
57	48	236.191	236.807	0.616		These.	
57	48	237.36	239.622	2.262		eyes pieces go together.	
57	48	239.305	239.92	0.615	Let me see.		
57	48	240.775	242.437	1.662		*noise*	
57	48	243.215	247.83	4.615		*noise*	
57	48	248.815	254.6	5.785	Oh! Here go the other piece to the butterbye, I mean butterbye, I mean a butterfly.		
57	48	260.15	260.903	0.753	Is that right?		
57	48	262.025	264.04	2.015		*noise*	
57	48	264.579	266.44	1.861		We almost got to	
57	48	267.357	269.741	2.384		*noise*	
57	48	270.204	272.265	2.061		*noise*	
57	48	272.639	273.239	0.6		Hey-a	
57	48	273.785	274.323	0.538		*noise*	
57	48	274.023	274.746	0.723	Ouch!		
57	48	275.224	276.316	1.092	NAME		
57	48	275.822	276.637	0.815		Sorry.	
57	48	277.587	280.233	2.646		My chair keep twistin'	
57	48	279.022	280.822	1.8	Would you stop turnin' in the chair.		
57	48	285.352	287.829	2.477		Mommy, do ants like bushes?	
57	48	288.6	291.631	3.031	We got pieces of ants. Okay, come on. Let's try to do the umm... 		
57	48	292.818	293.603	0.785	The eyes.		
57	48	294.221	296.437	2.216		Nope, I don't have pieces of ants.	
57	48	296.956	297.495	0.539	Look.		
57	48	297.026	298.518	1.492		But I see one right here.	
57	48	298.694	299.079	0.385	Look.		
57	48	299.415	300.415	1.0		All the reds ###	
57	48	304.022	305.622	1.6		*noise*	
57	48	306.039	307.824	1.785		Put the rest of piece to it.	
57	48	309.63	312.03	2.4		*noise*	
57	48	313.405	314.252	0.847		*noise*	
