_ID	PUZZLE	BEGIN	END	DURATION	PARENT	CHILD	NOTE
25	48	1260.699	1262.283	1.584	What about this ###		
25	48	1261.392	1265.913	4.521		The tiger- The lion's next to the butterfly	
25	48	1266.705	1269.081	2.376	Right, the tiger's checking out the butterfly		
25	48	1270.302	1273.008	2.706		Just looking at the butterfly	
25	48	1275.087	1277.232	2.145		### the butterfly	
25	48	1280.862	1285.647	4.785		I'm gonna take a bunch of pictures of the- of it	
25	48	1286.604	1290.234	3.63		I'm just gonna take a bunch of pictures of it	
25	48	1292.049	1297.065	5.016		I wanna take a p- a pictures of the- of a butterfly	
25	48	1297.23	1297.923	0.693	Okay		
25	48	1302.906	1309.176	6.27		She's gonna fly ###	
25	48	1312.707	1318.284	5.577		It's not quite ### it goes-	
25	48	1316.931	1317.096	0.165			
25	48	1319.736	1329.108	9.372	I don't think that fits ###. Let's see if there's another piece that fits in there. Let's turn it this way so we can see it. This way, 'cause I think the tiger ### upside-down		
25	48	1330.692	1334.091	3.399	Let's look at some of our other pieces, what do you think- where do you think they go?		
25	48	1334.553	1339.47	4.917		Mmm, let's do those later	
25	48	1339.635	1340.526	0.891	Okay		
25	48	1341.813	1345.08	3.267		Spiders are really scary, mama	
25	48	1345.014	1346.697	1.683	Are they ants or spiders?		
25	48	1347.588	1348.545	0.957		Ants	
25	48	1349.733	1355.904	6.171		### You have to watch out for ant ant ### *gasp*	
25	48	1356.168	1358.841	2.673	Where are some other pictures that have ants in it?		
25	48	1359.567	1362.174	2.607	Some other pieces with the ant in it? Hmm		
25	48	1362.57	1363.494	0.924		No	
25	48	1365.21	1366.134	0.924	Oh, what about this?		
25	48	1368.048	1369.698	1.65	Are these the ant's tails?		
25	48	1370.523	1371.183	0.66	Do the ants-		
25	48	1372.239	1373.592	1.353		They don't have tails	
25	48	1373.724	1374.846	1.122	Or their legs?		
25	48	1376.133	1376.892	0.759		Yeah	
25	48	1379.169	1382.205	3.036		### legs	
25	48	1385.01	1386.858	1.848		This is the legs	
25	48	1388.046	1389.828	1.782		This is the legs	
25	48	1390.455	1391.643	1.188		### legs	
25	48	1392.633	1394.184	1.551		### can go	
25	48	1401.345	1403.325	1.98	That's good, that- That's right		
25	48	1406.46	1410.75	4.29		### piece go, ### piece go	
25	48	1411.509	1414.875	3.366		It goes right here?	
25	48	1415.106	1416.162	1.056	Mm-hmm		
25	48	1433.487	1436.358	2.871		We have a hole ### piece	
25	48	1436.919	1437.117	0.198			15:00 - 8 Pieces
26	24	0.0	0.231	0.231			24 Piece - Start
26	24	1.089	1.782	0.693	Alright		
26	24	3.828	5.973	2.145		No, don't turn them over	
26	24	5.808	7.623	1.815	Well, I gotta take them apart, right?		
26	24	9.603	9.999	0.396			Researcher Out
26	24	26.796	28.182	1.386	### what the picture looks like?		
26	24	32.175	32.736	0.561		Where?	
26	24	33.627	34.65	1.023	That the puzzle's gonna make		
26	24	34.584	36.729	2.145		Where's the example thing?	
26	24	37.62	40.887	3.267	Hmm, I think look it's right here. See? What does that say?		
26	24	41.811	44.319	2.508		Under the sea	
26	24	44.22	46.497	2.277	Yep. Under the sea. It's gonna look like this		
26	24	47.553	48.213	0.66	Let's do it!		
26	24	50.358	51.81	1.452	Hop up there. Or do you wanna be in my lap?		
26	24	56.199	57.453	1.254	What do you think? Chair or lap?		
26	24	59.862	60.159	0.297			
26	24	63.591	64.185	0.594		A chair	
26	24	64.119	64.647	0.528	Okay		
26	24	67.287	67.716	0.429	So-		
26	24	67.419	68.904	1.485		I love these chairs	
26	24	68.838	70.356	1.518	They are comfortable chairs		
26	24	70.818	72.798	1.98		Because I can- this	
26	24	72.798	73.524	0.726	Show me		
26	24	76.461	77.616	1.155	It spins all the way around		
26	24	79.299	80.982	1.683	Alright. Look		
26	24	81.147	82.269	1.122		How do  you make it spin?	
26	24	82.731	85.404	2.673	Oh you just push! But sh- can you do the puzzle with me now?		
26	24	88.44	92.202	3.762	Yeah, roll in more scoot your hiney in there. And there we go		
26	24	93.159	93.72	0.561	Okay		
26	24	95.337	95.766	0.429	So		
26	24	96.426	97.581	1.155	Hey! Let's do the puzzle		
26	24	100.584	101.706	1.122	Can you find the corner pieces?		
26	24	103.818	106.194	2.376	It's always just ### first place to start, right?		
26	24	109.065	110.484	1.419		What's that do?	
26	24	110.583	115.17	4.587	Uh, these are adjustments to move the chair around- uh, up and down, uh, we don't wanna play with those		
26	24	115.962	116.391	0.429		Why?	
26	24	116.655	118.404	1.749	Uh, because these aren't our chairs		
26	24	119.559	121.143	1.584		No, you don't move it	
26	24	121.374	124.905	3.531	Sorry. Alright can you find the corner pieces so we can get started on this?		
26	24	126.852	133.089	6.237		*noises* Can you find the corner pieces?	
26	24	133.122	137.61	4.488	Well this is a corner piece, you're right there. And I think there's another one right next to it. Wanna find it?		
26	24	138.369	141.306	2.937	No, not that. That's an edge piece but that's not a corner piece		
26	24	143.319	144.771	1.452	Yeah, there's another corner piece		
26	24	145.233	146.421	1.188	And I see another one		
26	24	148.137	150.348	2.211		Sick of getting them out	
26	24	150.546	151.536	0.99	You want me to get it?		
26	24	151.998	152.46	0.462		Yeah	
26	24	152.493	152.856	0.363	Okay		
26	24	153.153	154.143	0.99		###	
26	24	154.638	157.278	2.64	Oh, don't go over there. NAME. Don't go over there		
26	24	157.971	158.433	0.462		Why?	
26	24	158.895	160.677	1.782	I don't want you to knock anything over. Come on back		
26	24	162.69	163.185	0.495	NAME		
26	24	170.148	173.283	3.135	Alright. I see one more corner piece. Can you see the other corner piece?		
26	24	178.431	184.041	5.61		That's because a square has four cor- Because a rectangle has four corners!	
26	24	179.85	180.147	0.297			
26	24	183.711	185.889	2.178	 Yep! Do you see the ### four- the other one?		
26	24	185.328	202.422	17.094		*noises*	
26	24	190.146	191.631	1.485	I see it. Your hand's right next to it		
26	24	194.337	195.096	0.759	Okay		
26	24	196.119	199.287	3.168	Let's look at that picture again so we can remember which corner piece goes where		
26	24	202.95	204.303	1.353	Alright, so it looks like-		
26	24	203.643	208.923	5.28		*noises*	
26	24	205.095	209.748	4.653	Let's see, where ### this corner piece is gonna go. Yeah. And how 'bout this one?		
26	24	210.936	215.226	4.29		*noises*	
26	24	214.434	216.084	1.65	Okay. And this one?		
26	24	217.701	221.793	4.092		*noises*	
26	24	220.539	222.948	2.409	And so this one must go- right. Okay		
26	24	224.598	232.683	8.085		*noises*	
26	24	225.819	227.7	1.881	So we know this is gonna go there		
26	24	228.756	230.142	1.386	And this is gonna go there		
26	24	230.703	236.511	5.808	And right here, ### Alright. Let's see if we can fill in these edges, okay?		
26	24	232.386	233.409	1.023			
26	24	234.762	237.567	2.805		*noises*	
26	24	237.831	240.207	2.376	Let's see, can you see a piece that might connect to any of these?		
26	24	240.933	242.418	1.485	### some edge pieces		
26	24	242.649	256.707	14.058		*noises*	
26	24	242.913	243.903	0.99	Let's get the edges out		
26	24	257.037	258.687	1.65	Okay, here look		
26	24	259.743	261.096	1.353	I pulled out the edge pieces		
26	24	259.974	268.158	8.184		*noises*	
26	24	268.488	271.359	2.871	Which of these pieces fits on one of these?		
26	24	269.016	274.461	5.445		*noises*	
26	24	277.332	280.236	2.904		That's the sound of all of the steam coming out of the spout	
26	24	280.665	281.49	0.825	###		
26	24	280.731	282.612	1.881		*noises*	
26	24	281.853	283.503	1.65	Could those two pieces fit together?		
26	24	283.899	287.364	3.465		*noises*	
26	24	287.133	290.763	3.63	Is it gonna be possible for those two pieces to fit together? Look at the edges		
26	24	289.608	292.644	3.036		*noises*	
26	24	291.72	292.644	0.924	Look at the edges		
26	24	293.799	294.393	0.594		No	
26	24	294.459	295.746	1.287	No. Why not?		
26	24	295.845	304.392	8.547		*noises* Because *noises* This is too big for this	
26	24	299.871	300.135	0.264			
26	24	304.161	306.075	1.914	That's true. But also, look		
26	24	306.306	307.428	1.122		It's ###	
26	24	307.494	310.134	2.64	The edges don't match up. The edges are gonna have to be in the same-		
26	24	312.048	315.018	2.97		*noises*	
26	24	312.345	313.137	0.792	###		
26	24	313.632	315.117	1.485	Wait a minute. Look at that again		
26	24	317.427	319.143	1.716	Maybe those pieces do fit together		
26	24	321.552	326.931	5.379	If we line up the edges, maybe something will- *gasp* Alright, where do you think that should go?		
26	24	326.139	339.471	13.332		*noises*	
26	24	328.845	331.914	3.069	Don't know quite yet. Alright, let's keep- let's keep going		
26	24	339.768	341.055	1.287	Oh		
26	24	343.2	345.213	2.013	Oh yeah, very nice		
26	24	347.358	348.084	0.726	Good job		
26	24	348.909	349.437	0.528	Okay		
26	24	349.635	407.979	58.344		*noises*	
26	24	350.856	358.05	7.194	Let's see if we can build off of this stuff. Do you see something that might connect right here? Help make this fish? It's a shark, right?		
26	24	364.914	372.669	7.755	Okay, what's next? We've got a s- this funny thing here. Do you see another piece that's got a funny thing that might connect to that?		
26	24	387.354	388.608	1.254	This one? Okay		
26	24	388.938	389.73	0.792	Let's try it out		
26	24	393.228	397.386	4.158	Excellent. Alright. What's gonna help complete that swordfish?		
26	24	402.897	404.514	1.617	No, it's not gonna do that		
26	24	407.385	409.134	1.749	Then there'd be nothing over here		
26	24	410.421	412.335	1.914		*noises*	
26	24	410.586	413.127	2.541	Plus, I don't think that jellyfish had a swordfish eye		
26	24	414.48	416.229	1.749	What's gonna help complete that swordfish?		
26	24	415.437	418.407	2.97		*noises*	
26	24	416.79	418.506	1.716			
26	24	419.826	422.994	3.168	Do you see something that looks like the- like the rest of that fish?		
26	24	423.159	425.568	2.409		###	
26	24	424.05	424.677	0.627	I do		
26	24	425.37	426.096	0.726	Do you see?		
26	24	426.36	427.944	1.584		I ### my chair forward	
26	24	429.396	431.409	2.013		*noises*	
26	24	430.782	432.201	1.419	What about this piece		
26	24	431.904	432.861	0.957		Don't hold it	
26	24	433.092	434.412	1.32	What a- What about this piece?		
26	24	435.567	440.682	5.115		*noises* No	
26	24	436.887	438.075	1.188	What do you think? Can this go right here?		
26	24	440.814	441.705	0.891	No		
26	24	442.596	443.355	0.759	This one?		
26	24	443.058	448.404	5.346		*noises*	
26	24	445.962	446.853	0.891	No		
26	24	448.272	449.592	1.32	Maybe that one. Let's find out		
26	24	449.328	450.648	1.32			
26	24	450.45	454.476	4.026	Hey, look at that. Oh so we need- there's gonna be one piece that fits right here		
26	24	455.4	456.753	1.353	You see the piece that does that?		
26	24	458.436	468.567	10.131		*noises*	
26	24	459.03	460.284	1.254	One of these		
26	24	466.719	468.072	1.353			
26	24	467.049	471.405	4.356	Hey. Alright. We got two sides done, let's see if we can get the other two done		
26	24	471.504	473.385	1.881		*noises*	
26	24	472.296	473.715	1.419	So what's gonna be on the bottom here?		
26	24	475.2	476.289	1.089	### gonna come down		
26	24	476.883	483.45	6.567	Oh, This is a jellyfish, right? What's gonna help- make that jellyfish complete? Do you see the rest of that jellyfish anywhere?		
26	24	477.642	483.318	5.676		*noises* 	
26	24	485.265	490.809	5.544		*noises*	
26	24	490.71	491.865	1.155	It doesn't go there		
26	24	493.218	493.647	0.429		Why?	
26	24	494.043	494.703	0.66	Well, look		
26	24	495.264	498.003	2.739	This is a corner piece. It has to go in the corner, right?		
26	24	499.059	500.775	1.716		*noises*	
26	24	501.27	504.471	3.201	So what do you see that might ### finish this jellyfish?		
26	24	502.722	504.603	1.881		*noises*	
26	24	505.89	514.998	9.108		*noises* Do you ever ### confused at corner pieces sometimes go ###	
26	24	515.757	517.671	1.914	Sure, everyone gets confused ### sometimes		
26	24	519.585	523.38	3.795		*noises* What?	
26	24	520.509	521.466	0.957	Puzzles are tricky		
26	24	522.522	524.865	2.343	Let's see. I said puzzles are tricky		
26	24	525.393	531.894	6.501	What's gonna help make this jellyfish ### complete? Which one of these pieces might fit- might hook onto that jellyfish		
26	24	528.792	535.854	7.062		*noises*	
26	24	535.986	537.075	1.089			
26	24	536.052	537.141	1.089	I know, this one		
26	24	539.88	540.144	0.264			
26	24	539.913	541.398	1.485		*noises*	
26	24	541.233	543.444	2.211	No, not that one? Well which one then?		
26	24	543.477	547.437	3.96		I need my chair forward, not pick a piece	
26	24	547.569	550.209	2.64	Well, you gotta stop scooting back		
26	24	552.123	556.281	4.158		*noises*	
26	24	553.146	553.938	0.792	What's the next piece?		
26	24	559.614	560.67	1.056	Why don't you look at the pieces?		
26	24	563.079	564.861	1.782	I think we should do...		
26	24	568.194	568.953	0.759	This one		
26	24	570.57	578.589	8.019		*noises*	
26	24	571.791	573.144	1.353	### doesn't work		
26	24	574.101	575.058	0.957	Which one will work?		
26	24	578.787	580.272	1.485	Hmm? ###		
26	24	579.876	585.189	5.313		That was the sound- uh, of all the steam blowing out of the engine	
26	24	585.255	586.245	0.99	Does it need more water?		
26	24	586.707	587.169	0.462		No	
26	24	587.169	587.862	0.693	Oh, okay		
26	24	589.182	591.261	2.079		It was just the steam coming out	
26	24	590.997	591.855	0.858	Oh, okay		
26	24	592.581	596.904	4.323		*noises*	
26	24	593.076	597.531	4.455	I noticed something interesting. This piece- look		
26	24	599.181	601.524	2.343	You ### these two pieces connecting?		
26	24	605.088	605.814	0.726	And		
26	24	605.748	614.097	8.349		*noises*	
26	24	606.408	610.203	3.795	What about this? Something strange about this		
26	24	612.084	623.172	11.088	Okay, well hey. We've got all- we've got three out of the four sides done. Let's ### that means that all of these pieces are gonna go here		
26	24	612.645	615.318	2.673			
26	24	623.865	625.02	1.155	See how fast you can put 'em in		
26	24	624.789	636.801	12.012		*noises*	
26	24	628.089	629.937	1.848	But remember, you gotta put 'em in right		
26	24	634.986	635.712	0.726	What about-		
26	24	637.758	638.352	0.594	Whoa		
26	24	638.847	640.101	1.254	Well that's not gonna go there		
26	24	640.992	641.685	0.693		###	
26	24	641.025	643.995	2.97	It's gonna- It's not- No, it's gotta go this way because of the edge, right?		
26	24	643.962	644.655	0.693		'Kay	
26	24	644.556	650.133	5.577	But it's not gonna go here, because there's nothing for it to connect to, ### not gonna go here, 'cause there's nothing for it to connect to. So it's gonna be somewhere in the middle here		
26	24	651.123	651.618	0.495	But		
26	24	651.189	653.4	2.211		But you said, everything would be here	
26	24	653.268	660.033	6.765	Everything is gonna be on the edge, it's gonna be somewhere on this edge, but something else is gonna be here and something else is gonna be here. Can you figure out?		
26	24	660.957	661.716	0.759	Fast as you can		
26	24	661.848	663.531	1.683		*noises*	
26	24	662.607	663.366	0.759	Hey, careful!		
26	24	664.62	665.379	0.759	Where does this one go?		
26	24	666.732	677.061	10.329		*noises*	
26	24	672.474	673.662	1.188	Does- does it connect to here?		
26	24	676.434	677.523	1.089	Watch the edge		
26	24	679.008	690.294	11.286		*noises*	
26	24	684.189	687.984	3.795	I think I see a piece that might connect to it but I'm not sure		
26	24	690.459	697.323	6.864	Well, you know it's gonna be on this edge, right? So it's either this piece or this piece or this piece. Make sure you line the edge up and see if it fits somewhere		
26	24	692.34	698.148	5.808		*noises*	
26	24	699.732	703.626	3.894		*noises*	
26	24	701.349	702.966	1.617	### it doesn't fit there		
26	24	703.923	705.144	1.221	Could fit there?		
26	24	704.781	706.068	1.287			
26	24	705.936	707.289	1.353	Aha! It does		
26	24	707.454	709.929	2.475		*noises*	
26	24	708.246	711.15	2.904	Do you see another- Alright we need- Does this piece fit on there?		
26	24	712.074	713.856	1.782		*noises*	
26	24	712.47	713.46	0.99	Look at the picture		
26	24	714.648	717.288	2.64	No. Do you see a piece that does fit here?		
26	24	715.473	716.892	1.419		###	
26	24	718.245	726.297	8.052		*noises*	
26	24	718.971	720.324	1.353	One of these two pieces		
26	24	726.66	728.442	1.782	### you gotta line up the edge ###		
26	24	728.244	734.547	6.303		*noises*	
26	24	730.917	732.204	1.287			
26	24	732.732	733.887	1.155			
26	24	733.59	738.012	4.422	Okay, well, you only got one piece left for the edge, so you know where it's gotta go, right?		
26	24	739.893	741.345	1.452			
26	24	740.916	743.358	2.442	Alright. Now these are the pieces that go in the middle		
26	24	744.249	746.328	2.079	So, let's see if we can figure out where they go		
26	24	746.856	748.341	1.485		We made the frame	
26	24	748.242	758.142	9.9	We did make the frame, and, it looks like this might be the easiest place to start, 'cause this- this octopus looks pretty, uh, pretty distinct. Can you see pieces of the octopus in here?		
26	24	760.419	761.112	0.693		Lots of them	
26	24	761.211	762.069	0.858	Well, put 'em in		
26	24	762.795	764.247	1.452	See if it fits, see if you can make 'em fit		
26	24	763.983	765.105	1.122			
26	24	765.006	766.227	1.221	excellent		
26	24	765.171	771.606	6.435		*noises*	
26	24	768.24	769.461	1.221			
26	24	769.329	774.906	5.577	Okay, Hey, and you made some more of this- uh, What is that, an anemone? I'm not sure, Is that an anemone?		
26	24	773.619	774.807	1.188		###	
26	24	775.896	778.173	2.277	I don't know what the name of that- polyp		
26	24	779.79	781.506	1.716	It's just- I don't remember the name of that		
26	24	779.823	780.12	0.297			
26	24	783.156	785.664	2.508	But I don't think that quite fits there		
26	24	786.588	787.875	1.287	Maybe if we rotate it		
26	24	788.667	791.571	2.904		*noises*	
26	24	790.977	794.904	3.927	No, 'cause it doesn't have that purple. Right? Is there somewhere ### the purple?		
26	24	797.709	801.57	3.861	Do you see the purple from the anemone ### I don't know what the name of that		
26	24	802.593	804.144	1.551	Can you line the purple up on this?		
26	24	804.969	805.893	0.924		And what?	
26	24	806.058	809.094	3.036	### this, in this piece. You see the purple in this piece?		
26	24	812.031	813.648	1.617	Yeah. There we go		
26	24	813.78	814.869	1.089			
26	24	815.661	817.014	1.353	Alright, what's next?		
26	24	819.852	821.04	1.188	Oh, that's part of the crab		
26	24	820.347	821.7	1.353			
26	24	821.469	823.779	2.31	Okay. Hey we only have four pieces left		
26	24	827.145	829.257	2.112	You see anything that might connect with the shark?		
26	24	834.471	835.692	1.221			
26	24	835.989	836.847	0.858	Okay		
26	24	838.761	840.378	1.617	Where's this gonna go?		
26	24	843.942	845.361	1.419			
26	24	844.899	847.374	2.475	Oh, with the shark's nose, okay		
26	24	848.265	849.519	1.254		Where's this ###	
26	24	850.344	850.806	0.462		###	
26	24	850.377	851.664	1.287	Well, you only got two places		
26	24	852.489	853.545	1.056	Two places it can go		
26	24	854.205	859.353	5.148	And, I don't think that's one of the two. I uh- I don't think that's- that- Oh, wait, wait, look		
26	24	860.475	861.399	0.924	See this green?		
26	24	862.587	864.369	1.782	Does that green line up at all with this?		
26	24	865.095	865.689	0.594		Yeah!	
26	24	865.953	868.197	2.244	Okay, but we might need to rotate it		
26	24	868.758	869.682	0.924	Hey, there we go		
26	24	869.517	870.771	1.254			
26	24	870.705	872.817	2.112	Which means this must go here, right?		
26	24	872.751	873.807	1.056		Yeah	
26	24	873.939	875.292	1.353			
26	24	874.962	875.226	0.264			24 Piece - End
26	48	913.836	914.166	0.33			48 Piece - Start
26	48	914.826	915.75	0.924	See how it looks		
26	48	919.05	924.33	5.28	We're gonna have a butterfly down here, and, what's gonna be in this corner? *gasp* What's that?		
26	48	925.914	926.772	0.858		A frog	
26	48	926.805	927.96	1.155	And in this corner?		
26	48	928.851	929.346	0.495			Researcher Out
26	48	929.577	932.184	2.607		I don't know, flowers	
26	48	931.953	933.57	1.617	Flowers, yeah. And this corner?		
26	48	934.23	935.022	0.792		Flowers	
26	48	935.088	940.368	5.28	I think it might be like a f- a red-leafed fern, or something like that. Alright, let's do it		
26	48	944.394	945.681	1.287	Can you help take the pieces apart?		
26	48	953.601	955.284	1.683		This is how I do it	
26	48	958.848	959.574	0.726	Mmkay		
26	48	959.838	960.333	0.495		What?	
26	48	960.366	961.818	1.452	I said Okay		
26	48	963.204	963.666	0.462			Researcher In
26	48	963.93	964.656	0.726	What are you doing?		
26	48	965.283	966.504	1.221	Come on, let's do the puzzle		
26	48	973.896	974.127	0.231			
26	48	986.172	987.327	1.155	Come on, let's do the puzzle		
26	48	990.594	991.914	1.32	Come on, sweetie. Let's do the puzzle		
26	48	994.356	998.25	3.894	Do you want to be on my lap this time when we- while we do the puzzle? I'd like that		
26	48	996.171	996.6	0.429			Researcher Out
26	48	1001.682	1004.784	3.102	Alright. Can you help me find the, uh, the corner pieces?		
26	48	1007.226	1007.985	0.759		###	
26	48	1008.249	1009.635	1.386	No, you gotta leave that stuff alone		
26	48	1009.602	1009.998	0.396		Why?	
26	48	1010.064	1010.823	0.759	It's not our stuff		
26	48	1012.638	1013.892	1.254	Can you help me find the corner pieces?		
26	48	1014.222	1016.631	2.409		Well then we should leave this one	
26	48	1016.697	1017.621	0.924	We should what?		
26	48	1017.786	1018.611	0.825		Leave this one	
26	48	1018.71	1020.492	1.782	No, they asked us to play with this		
26	48	1021.152	1024.881	3.729	So we gotta- we gotta find the corner pieces. Do you see those- any of the corner pieces?		
26	48	1031.976	1033.164	1.188	What do you think, you see a corner piece?		
26	48	1034.253	1035.507	1.254	I see a corner piece		
26	48	1036.134	1036.794	0.66		Where?	
26	48	1038.345	1039.071	0.726		Is it here?	
26	48	1038.873	1039.929	1.056	That's the one I saw!		
26	48	1040.292	1041.909	1.617	So you wanna- Do you know where it goes?		
26	48	1045.704	1048.641	2.937	No, this is where the red- the- the red-leafed fern goes		
26	48	1049.235	1053.954	4.719	This is where the flowers go, this is where the frog goes, so I think it must be down here		
26	48	1053.063	1061.412	8.349		*noises*	
26	48	1056.693	1057.98	1.287	The butterfly goes down here		
26	48	1059.102	1062.567	3.465	Oh, hey, frog. The frog that ### Look		
26	48	1066.494	1067.847	1.353		*noises*	
26	48	1069.728	1071.378	1.65	### the frog ### upside-down		
26	48	1072.038	1077.714	5.676		*noises*	
26	48	1072.698	1074.513	1.815	That's where the ### red leafed fern goes		
26	48	1078.044	1079.001	0.957	Frog goes up there		
26	48	1079.958	1081.014	1.056	Then, hey		
26	48	1082.037	1083.159	1.122	Red-leafed fern		
26	48	1083.984	1084.743	0.759	And		
26	48	1084.314	1085.7	1.386		Red-leafed fern	
26	48	1086.591	1091.574	4.983	No, the blue flowers go up here. Or are they pink flowers? I think they're pink- yep. Pink flowers. Here we go		
26	48	1093.389	1098.141	4.752	Okay, we got the corner pieces? Let's get the edge pieces out. Can you help me pull the edge pieces out?		
26	48	1093.884	1094.115	0.231			
26	48	1097.712	1098.702	0.99		That's purple	
26	48	1100.319	1101.078	0.759	Yes you're right		
26	48	1101.936	1105.335	3.399	Can you help me pull the edge pieces out? So we can start lining them in		
26	48	1106.886	1108.404	1.518	What do you think, could you help me do that?		
26	48	1107.15	1115.961	8.811		*noises* 	
26	48	1116.456	1117.578	1.122	Hey, would you help me?		
26	48	1118.37	1119.261	0.891	Can you help me please?		
26	48	1118.568	1119.888	1.32		###	
26	48	1124.013	1128.402	4.389		*noises* Look	
26	48	1128.369	1129.491	1.122	I'd really like your help		
26	48	1130.151	1131.042	0.891		Look	
26	48	1131.339	1136.256	4.917	Yeah I see. It rained a lot and our shoes got a little bit wet. It's okay		
26	48	1137.345	1141.371	4.026	Alright. I think I got all the corner pieces, so now our job is-		
26	48	1140.81	1142.361	1.551		There is all the corner pieces	
26	48	1142.229	1150.578	8.349	Yeah, I think I've got- I'm sorry. You're right. I think I've got all the edge pieces here, so now our job is to put the edges together. Can you help me do that?		
26	48	1160.709	1163.778	3.069	Oh no. We're gonna leave that door alone. Leave that door alone		
26	48	1162.887	1163.184	0.297			Researcher In
26	48	1166.55	1166.946	0.396			Researcher Out
26	48	1167.276	1167.771	0.495		Why?	
26	48	1168.431	1178.397	9.966	'Cause we gotta do this now. Alright, we gotta put this- put the edges together. So, I think it might be easiest to start with the red-leafed fern 'cause it's very distinctive. Can you find some more of the red-leafed fern?		
26	48	1182.522	1185.261	2.739	What do you think? Find some more of the red-leafed fern?		
26	48	1186.086	1188.99	2.904		*noises*	
26	48	1188.297	1189.683	1.386	Remember the edge has to line up		
26	48	1196.91	1204.302	7.392	Well it doesn't connect directly to one of those, so let's leave it here for the time being. Do you see some more of the ### that might connect directly to this?		
26	48	1205.061	1206.315	1.254		Daddy	
26	48	1206.381	1207.47	1.089	###		
26	48	1208.229	1210.869	2.64	Gotta leave- leave the table alone		
26	48	1211.1	1211.529	0.429		Why?	
26	48	1211.331	1212.024	0.693	Do you wanna be on my lap?		
26	48	1213.872	1214.136	0.264			
26	48	1214.004	1215.192	1.188	Would that be more comfy?		
26	48	1217.139	1218.063	0.924	What do you think?		
26	48	1218.888	1220.472	1.584		This is comfy	
26	48	1220.472	1222.386	1.914	Okay, well you gotta help me with this now, right?		
26	48	1223.607	1229.283	5.676		And remember, you- The video camera is taking a video of you	
26	48	1229.58	1230.834	1.254	Yeah. That's okay		
26	48	1232.253	1238.589	6.336		Everyone will know, right? ### other people will know what you do	
26	48	1234.662	1236.279	1.617	*laughing*		
26	48	1239.249	1240.173	0.924	Yeah. That's okay		
26	48	1241.064	1243.968	2.904	Can you help me put this red fern- uh, this red-leafed fern together?		
26	48	1249.182	1251.393	2.211	You see pieces that might connect to the red-leafed fern?		
26	48	1250.436	1257.993	7.557		*noises*	
26	48	1252.053	1253.043	0.99	I see something		
26	48	1253.637	1256.508	2.871	But maybe- Now this one won't, right? But-		
26	48	1257.663	1258.488	0.825	These might		
26	48	1259.874	1260.369	0.495	Right?		
26	48	1261.26	1262.085	0.825	###		
26	48	1262.217	1264.23	2.013		*noises*	
26	48	1268.784	1270.467	1.683	But the edges don't line up		
26	48	1272.282	1273.602	1.32		###	
26	48	1275.549	1277.562	2.013	Well what about maybe up here somewhere		
26	48	1280.202	1284.657	4.455	Okay. Does that connect? Yeah that connects. Okay		
26	48	1285.911	1294.26	8.349	So looks like we- we've got- we need to look for a pieces that might have the top of the red-leafed fern. Right?		
26	48	1294.623	1295.844	1.221		Yeah, you do that	
26	48	1295.679	1298.121	2.442	Why do I do that? Why don't we do that together?		
26	48	1300.596	1301.487	0.891		You do that	
26	48	1301.553	1302.675	1.122	You want me to do it? Why?		
26	48	1303.203	1303.731	0.528		###	
26	48	1303.401	1304.259	0.858	Is this boring?		
26	48	1304.952	1305.513	0.561		Yeah	
26	48	1305.414	1307.328	1.914	Well, I want you to help me anyway, okay?		
26	48	1308.351	1308.912	0.561		No	
26	48	1309.737	1310.595	0.858	Now remember		
26	48	1311.156	1311.816	0.66		What?	
26	48	1313.598	1315.116	1.518		W- What?	
26	48	1315.479	1316.37	0.891	Need your help		
26	48	1316.799	1318.911	2.112	I think this piece goes here. What do you think?		
26	48	1321.881	1329.801	7.92	Oh, this looks like we should be able to fit it- fit this together very easily. Do you see a piece that's got this kind of curvy, uh, uh, orange?		
26	48	1332.144	1335.279	3.135		No but I see a pie- It's not curvy	
26	48	1335.411	1336.467	1.056	Well see if that fits in		
26	48	1341.681	1344.156	2.475	Oh yeah, I bet maybe that's a petal for a flower		
26	48	1346.565	1347.291	0.726	Okay		
26	48	1347.555	1349.964	2.409		For flower, it's a flower	
26	48	1348.743	1353.099	4.356	Yeah. Okay. Now what's gonna go up here, then? We got some more of that-		
26	48	1352.505	1354.188	1.683		It must be a forest puzzle	
26	48	1354.353	1355.145	0.792	I think you're right		
26	48	1356.102	1357.653	1.551	So it looks like we're looking for something that-		
26	48	1359.105	1362.405	3.3	That can continue this- this petal up		
26	48	1363.296	1370.523	7.227		*noises*	
26	48	1363.461	1364.253	0.792	Can you help me find that?		
26	48	1369.236	1370.292	1.056	Hey, I think I found it		
26	48	1370.655	1371.249	0.594		What?	
26	48	1371.612	1372.635	1.023	What do you think, does this fit there?		
26	48	1373.889	1374.978	1.089		Like that	
26	48	1377.057	1388.541	11.484	Hey look and it's got part of the- the- the- p- purple flowers up here. Okay. We got one whole s- one whole side. Let's get the other sides. No no no. No the sides stay here. Let's get the other sides		
26	48	1382.205	1387.287	5.082		*noises*	
26	48	1387.518	1389.993	2.475		### just playing	
26	48	1389.465	1390.818	1.353	*laughing* Oh, okay, you play		
26	48	1390.719	1409.76	19.041		*noises*	
26	48	1392.93	1393.92	0.99	Here I'll hold this		
26	48	1412.301	1413.555	1.254	You're being so silly		
